country,year,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Russia,2019.0,145742288.0,3705035816960.0,38.325,0.434,10.735,1.565,3.705,0.54,0.048,0.019,440.035,-1.696,-17.096,6798.025,990.76,1286.861,187.55,0.032,0.814,17589.959,2563.601,16.773,11.837,1099.73,1118.16,14.466,-0.737,-62.178,57430.348,2.259,-1.095,-81.086,4891.854,712.95,50243.559,7322.611,63.761,87.486,-2.241,-101.865,4443.127,3515.315,512.33,30486.193,1.483,99.21,46590.93,6790.269,45.819,53.084,492.03,1.961,7.995,512.37,1333.724,194.38,3515.59,17.384,6.121,2.275,18.908,1047.418,2780.319,405.21,7186.785,36.239,12.514,-18.43,-1.676,2.153,9.226,528.623,1433.97,208.99,3627.106,18.691,6.316,2.046,37.876,1888.724,89.679,13.07,12959.345,0.969,64.011,45755.508,6668.512,1.169,22.565,1.435,0.539,6.056,6.716,0.106,3.695,30.838599999999996,9.844,0.048,2.0612000000000004,0.017,7672.173,8370.03,2.405,9.681,518.796,1346.349,196.22,3559.679,17.548,6.198,57.744,0.944,2.597,6.793,0.99,17.816,0.089,0.031,32.742,0.202,0.83,2.127,0.31,5.694,0.028,0.01
Russia,2020.0,145617328.0,3606716612608.0,20.435,0.32,12.94,1.884,5.563,0.81,0.075,0.023,417.654,-7.724,-76.525,6278.334,914.234,1201.505,174.96,-8.733,-223.877,16067.616,2339.723,16.119,11.316,1074.68,1085.42,14.67,-3.477,-291.06,55480.828,2.24,-4.886,-357.789,4486.142,653.26,47829.625,6964.822,60.185,86.209,-4.688,-208.293,4234.834,3199.344,465.88,29081.938,-5.976,-405.802,43844.137,6384.466,42.922,52.418,453.33,9.292,45.554,557.924,1458.892,212.44,3831.442,19.572,6.906,6.708,66.729,1114.148,2967.779,432.16,7651.203,39.815,13.791,-10.74,-0.999,3.315,15.519,544.142,1482.722,215.91,3736.795,19.892,6.735,-3.863,-72.97,1815.754,85.292,12.42,12469.354,-8.549,-570.066,41879.949,6098.446,1.144,22.475,2.318,0.815,6.056,51.292,0.883,5.595,30.838599999999996,15.917,0.075,2.0612000000000004,0.029,7453.921,8078.97,10.293,51.21,570.006,1485.057,216.25,3914.408,19.923,7.055,89.04,2.294,4.891,12.773,1.86,33.585,0.171,0.061,261.494,2.159,2.989,7.829,1.14,20.525,0.105,0.037
Russia,2021.0,145102752.0,3809571241984.0,48.231,0.909,19.25,2.793,5.651,0.82,0.071,0.034,424.789,4.096,37.449,6558.683,951.683,1248.701,181.19,9.777,228.762,17701.148,2568.485,15.659,11.417,1135.73,1157.07,15.139,3.174,256.386,57444.508,2.188,3.343,232.825,4923.683,714.44,49603.793,7197.647,61.746,86.351,1.904,80.611,4315.445,3582.841,519.88,29740.613,9.973,636.702,48387.562,7021.168,44.931,51.773,491.51,0.986,3.44,561.365,1478.469,214.53,3868.738,18.541,6.735,2.622,23.562,1137.71,3050.459,442.63,7840.718,38.254,13.649,-21.34,-1.879,3.0,14.273,558.415,1532.638,222.39,3848.41,19.22,6.699,6.321,114.765,1930.519,92.142,13.37,13304.497,2.748,167.607,43183.562,6266.054,1.156,23.161,2.324,0.819,6.056,0.517,0.006,5.644,30.838599999999996,16.014,0.071,2.0612000000000004,0.028,7974.142,8335.356,2.249,9.289,579.295,1517.821,220.24,3992.308,19.034,6.95,24.16,1.159,6.05,15.92,2.31,41.694,0.2,0.073,127.135,3.775,6.764,17.781,2.58,46.613,0.223,0.081
Russia,2022.0,144713312.0,3731440795648.0,37.387,1.044,26.518,3.837,5.805,0.84,0.072,0.044,436.278,12.127,115.41,7373.841,1067.093,1328.834,192.3,1.145,29.412,17952.029,2597.898,16.479,12.362,1149.89,1166.94,14.648,3.561,296.827,59650.238,2.313,4.67,336.123,5100.637,738.13,52059.961,7533.77,63.253,87.275,3.907,168.605,4484.05,3689.432,533.91,30985.746,-11.928,-837.487,42730.566,6183.682,45.753,51.946,509.11,-7.862,-46.021,515.343,1365.942,197.67,3561.133,16.939,5.97,-2.871,-39.295,1098.415,2963.169,428.81,7590.28,36.747,12.725,-17.05,-1.483,0.588,1.235,559.65,1545.815,223.7,3867.301,19.17,6.483,2.699,52.108,1982.627,82.37,11.92,13700.375,1.807,113.198,44081.996,6379.251,1.021,22.968,2.378,0.842,6.056,2.784,0.054,5.817,30.838599999999996,16.43,0.072,2.0612000000000004,0.028,8063.805,8632.184,-6.32,-40.53,538.765,1417.354,205.11,3722.979,17.577,6.241,3.746,0.204,6.254,16.585,2.4,43.214,0.206,0.072,62.526,4.189,10.953,29.023,4.2,75.686,0.36,0.127
Russia,2023.0,144444368.0,2677080948736.0,27.323,1.049,33.826,4.886,6.092,0.88,0.075,0.056,441.039,-0.199,-2.123,7372.874,1064.97,1358.447,196.22,-1.491,-38.739,17717.262,2559.159,16.665,12.252,1168.5,1177.47,14.661,0.693,59.81,60175.367,2.1866000000000003,0.904,68.117,5214.187,753.16,52628.473,7601.887,63.964,87.458,1.107,49.66,4533.709,3771.625,544.79,31387.236,-5.173,-319.86,40595.711,5863.822,46.268,52.16,519.31,1.618,6.438,521.781,1388.77,200.6,3612.332,17.037,6.003,-0.296,-8.308,1090.107,2937.532,424.31,7546.898,36.036,12.542,-8.97,-0.768,-2.824,-17.78,541.87,1505.562,217.47,3751.411,18.469,6.234,1.038,20.581,2003.207,84.115,12.15,13868.365,-1.25,-79.747,43611.98,6299.505,1.032,23.047,2.393,0.85,0.0,0.924,0.015,5.882,0.0,16.567,0.072,0.0,0.028,8151.72,8691.993,2.411,9.472,548.237,1431.97,206.84,3795.486,17.566,6.307,9.849,0.591,6.845,13.915,2.01,47.385,0.171,0.079,13.004,1.379,12.332,23.192,3.35,85.376,0.285,0.142
South America,2000.0,349634344.0,18657030491340.8,-12.899,-11.122,214.81,75.105,25.77,9.01,1.282,1.51,160.639,0.812,1.903,676.163,236.41,68.815,24.06,16.939,59.504,1174.944,410.801,3.424,4.752,701.09,702.63,18.087,3.067,148.034,14229.766,1.3992000000000002,2.277,72.451,423.128,147.94,9309.354,3254.87,21.055,65.422,5.828,48.211,875.387,252.521,88.29,2503.721,5.498,45.467,2495.479,872.505,12.566,17.595,112.87,5.682,84.808,1577.249,1525.622,533.41,4511.138,75.916,31.702,2.983,75.582,1720.345,1586.486,554.69,4920.413,78.945,34.578,-1.54,-0.22,10.286,3.235,34.683,34.979,12.23,99.198,1.741,0.697,1.053,22.337,2143.073,101.792,35.59,6129.469,0.565,21.833,11121.486,3888.454,5.065,43.075,33.192,9.01,0.0,-3.891,-1.344,25.77,0.0,94.933,1.282,0.0,0.667,2009.614,4975.215,2.848,72.347,1685.662,1551.507,542.46,4821.215,77.204,33.881,7156.741,0.006,0.006,0.029,0.01,0.016,0.001,0.0,0.312,0.0,0.111,0.086,0.03,0.317,0.004,0.002
South America,2001.0,354475220.0,18657030491340.8,-6.272,-4.71,198.588,70.395,28.606,10.14,1.479,1.427,169.65,-5.886,-13.914,627.676,222.496,58.453,20.72,9.615,39.497,1270.321,450.297,3.023,4.511,685.84,685.41,17.608,-0.873,-43.444,13912.878,1.3992000000000002,1.105,35.962,434.586,154.05,9283.672,3290.832,22.476,66.727,3.935,34.444,909.83,273.559,96.97,2566.697,4.096,35.739,2562.224,908.245,14.148,18.448,116.28,-6.047,-104.994,1472.255,1409.943,499.79,4153.335,72.918,29.852,-4.172,-79.406,1640.939,1499.005,531.36,4629.207,77.524,33.273,0.43,0.063,74.573,25.471,60.154,60.202,21.34,169.698,3.113,1.22,0.72,15.433,2158.506,102.574,36.36,6089.3,1.334,51.865,11115.923,3940.319,5.305,43.767,37.854,10.14,0.0,14.045,4.662,28.606,0.0,106.788,1.479,0.0,0.768,1933.591,4931.771,-5.727,-104.877,1580.785,1438.803,510.02,4459.509,74.411,32.053,44.56,0.002,0.008,0.028,0.01,0.023,0.001,0.0,149.085,0.164,0.274,0.226,0.08,0.774,0.012,0.006
South America,2002.0,359177090.0,18657030491340.8,8.617,6.066,212.876,76.46,32.24,11.58,1.636,1.537,163.606,-4.275,-9.512,592.977,212.984,53.734,19.3,-6.785,-30.553,1168.629,419.745,2.727,4.283,708.18,707.8,18.167,0.842,41.543,13846.41,1.3992000000000002,-0.811,-26.681,424.081,152.32,9087.858,3264.151,21.52,65.633,0.232,2.109,911.94,267.862,96.21,2538.969,0.54,4.904,2542.335,913.148,13.593,18.337,115.8,4.901,62.187,1534.442,1459.169,524.1,4272.103,74.046,30.854,5.049,68.224,1709.163,1546.535,555.48,4758.552,78.48,34.367,0.38,0.054,-7.878,-5.096,55.057,54.736,19.66,153.287,2.778,1.107,-0.893,-19.279,2139.227,102.484,36.81,5955.912,-1.508,-59.412,10804.997,3880.907,5.201,43.014,42.771,11.58,0.0,12.99,4.917,32.24,0.0,119.081,1.636,0.0,0.86,1970.616,4973.313,5.522,73.32,1654.105,1491.799,535.82,4605.265,75.702,33.26,72.833,0.006,0.014,0.028,0.01,0.038,0.001,0.0,53.687,0.145,0.419,0.362,0.13,1.167,0.018,0.008
South America,2003.0,363705424.0,18657030491340.8,-4.655,-3.559,200.44,72.901,37.448,13.62,1.836,1.458,162.774,4.549,9.69,612.236,222.673,54.082,19.67,17.16,72.027,1352.115,491.771,2.652,4.453,740.47,741.64,19.094,0.549,27.288,13749.043,1.3992000000000002,-1.047,-34.17,440.851,160.34,8880.761,3229.981,21.62,64.592,3.485,31.777,943.716,287.32,104.5,2594.727,2.712,24.763,2578.768,937.912,14.09,18.872,120.72,4.293,55.62,1590.061,1502.865,546.6,4371.837,73.702,31.797,3.499,61.457,1770.62,1598.271,581.3,4868.281,78.38,35.408,-1.17,-0.158,6.446,3.173,58.23,57.547,20.93,160.103,2.822,1.164,-3.536,-75.636,2063.591,99.449,36.17,5673.798,-0.975,-37.824,10566.473,3843.083,4.877,41.267,48.979,13.62,0.0,14.515,6.208,37.448,0.0,134.668,1.836,0.0,0.979,2039.123,5000.602,3.405,58.284,1712.39,1540.725,560.37,4708.178,75.558,34.244,37.77,0.005,0.019,0.027,0.01,0.052,0.001,0.0,3.169,0.011,0.429,0.385,0.14,1.181,0.019,0.009
South America,2004.0,368126871.0,18657030491340.8,11.206,8.169,220.225,81.071,38.356,14.12,1.795,1.531,175.228,5.187,11.551,636.26,234.224,64.461,23.73,8.752,43.041,1452.793,534.812,3.016,4.424,787.12,786.69,18.922,5.865,293.287,14380.607,1.3992000000000002,7.613,245.896,505.641,186.14,9442.063,3475.877,23.661,65.658,12.306,116.135,1059.851,328.338,120.87,2879.038,12.751,119.596,2872.673,1057.508,15.364,20.02,137.85,3.225,40.819,1630.88,1539.578,566.76,4430.211,72.044,30.807,3.844,47.391,1818.011,1631.367,600.55,4938.544,76.339,34.342,0.43,0.055,-6.901,-4.364,53.867,52.917,19.48,146.326,2.476,1.018,5.728,118.21,2181.802,112.842,41.54,5926.765,7.722,296.755,11245.686,4139.839,5.28,41.214,51.616,14.12,0.0,5.383,2.636,38.356,0.0,140.212,1.795,0.0,0.975,2137.008,5293.888,4.197,51.755,1764.144,1578.45,581.07,4792.219,73.863,33.324,23.893,0.004,0.023,0.027,0.01,0.063,0.001,0.0,30.036,0.125,0.555,0.489,0.18,1.507,0.023,0.01
South America,2005.0,372502549.0,18657030491340.8,5.618,4.554,229.864,85.625,41.718,15.54,1.896,1.568,171.071,-5.688,-13.322,593.021,220.902,65.61,24.44,8.031,42.95,1551.029,577.762,2.982,4.044,821.13,819.72,19.173,3.174,168.021,14662.744,1.3992000000000002,2.349,81.656,503.567,187.58,9550.36,3557.534,22.883,65.134,2.947,31.239,1091.09,316.803,118.01,2929.081,2.72,28.766,2916.152,1086.274,14.396,19.976,140.23,5.92,85.613,1716.492,1609.814,599.66,4608.001,73.154,31.427,5.359,86.365,1904.376,1697.009,632.14,5112.384,77.117,34.866,1.41,0.172,-14.127,-7.903,45.964,44.886,16.72,123.392,2.04,0.842,2.921,63.74,2245.542,121.154,45.13,6028.259,1.87,77.428,11321.443,4217.267,5.506,41.113,55.628,15.54,0.0,7.773,4.012,41.718,0.0,149.336,1.896,0.0,1.018,2200.576,5461.91,5.931,94.268,1858.412,1652.123,615.42,4988.992,75.077,34.025,19.939,0.004,0.028,0.027,0.01,0.074,0.001,0.001,15.923,0.084,0.639,0.564,0.21,1.716,0.026,0.012
South America,2006.0,376788418.0,18657030491340.8,-1.322,-1.132,224.245,84.493,44.853,16.9,1.967,1.474,170.13,15.607,34.475,677.774,255.377,73.596,27.73,8.552,49.409,1664.518,627.171,3.228,4.455,861.19,858.99,19.106,4.96,270.885,15214.891,1.3992000000000002,5.304,188.68,514.48,193.85,9942.486,3746.214,22.567,65.347,6.371,69.515,1160.605,314.845,118.63,3080.258,6.023,65.429,3056.631,1151.703,13.81,20.245,146.14,4.555,66.897,1783.389,1662.445,626.39,4733.131,72.922,31.109,4.464,82.205,1986.581,1765.288,665.14,5272.405,77.433,34.653,2.2,0.255,28.378,12.673,58.636,56.982,21.47,155.622,2.499,1.023,3.771,84.689,2330.231,126.039,47.49,6184.455,1.984,83.68,11414.752,4300.946,5.529,40.647,58.985,16.9,0.0,6.035,3.357,44.853,0.0,156.546,1.967,0.0,1.029,2279.768,5732.794,3.895,69.533,1927.945,1708.306,643.67,5116.783,74.933,33.63,-98.535,-0.027,0.0,0.027,0.01,0.001,0.001,0.0,69.666,0.439,1.078,0.982,0.37,2.86,0.043,0.019
South America,2007.0,380966010.0,18657030491340.8,31.171,26.337,290.918,110.83,53.286,20.3,2.25,1.838,179.005,6.712,17.141,715.335,272.518,81.083,30.89,4.233,26.549,1715.955,653.72,3.423,4.52,904.52,902.32,18.984,5.167,296.236,15825.639,1.3992000000000002,5.522,206.859,559.525,213.16,10376.443,3953.072,23.624,65.567,2.555,29.658,1190.263,313.388,119.39,3124.329,2.769,31.886,3106.812,1183.59,13.231,19.742,161.52,3.573,52.178,1835.567,1702.199,648.48,4818.192,71.868,30.445,6.921,89.377,2075.958,1808.98,689.16,5449.194,76.376,34.433,2.2,0.243,-8.714,-5.444,53.192,51.448,19.6,139.625,2.172,0.882,6.869,160.06,2490.291,165.054,62.88,6536.779,-1.655,-71.162,11102.786,4229.784,6.969,41.305,74.138,20.3,0.0,25.69,15.153,53.286,0.0,194.606,2.25,0.0,1.23,2368.505,6029.03,7.381,94.821,2022.766,1757.532,669.56,5309.569,74.204,33.55,16.248,0.0,0.0,0.026,0.01,0.001,0.001,0.0,108.197,1.152,2.23,2.021,0.77,5.853,0.085,0.037
South America,2008.0,385031415.0,18657030491340.8,36.443,40.39,392.747,151.22,59.632,22.96,2.442,2.425,192.894,7.451,20.305,760.519,292.824,84.383,32.49,2.826,18.474,1745.816,672.194,3.455,4.695,942.38,940.31,18.984,3.44,207.419,16197.249,1.3992000000000002,3.849,152.146,632.546,243.55,10662.033,4105.218,25.901,65.826,0.63,7.504,1197.767,352.699,135.8,3110.83,0.84,9.938,3099.818,1193.527,14.442,19.206,181.38,0.497,-2.339,1833.229,1691.109,651.13,4761.244,69.246,29.395,6.154,55.275,2131.233,1809.619,696.76,5535.218,74.099,34.174,2.07,0.22,8.972,4.412,57.605,55.476,21.36,149.61,2.272,0.924,4.993,124.336,2614.626,195.465,75.26,6790.684,1.725,72.945,11175.009,4302.729,8.004,41.925,85.441,22.96,0.0,15.245,11.302,59.632,0.0,221.906,2.442,0.0,1.37,2442.164,6236.45,6.084,50.863,2073.628,1754.143,675.4,5385.608,71.827,33.25,63.636,0.0,0.001,0.026,0.01,0.002,0.001,0.0,68.703,1.509,3.738,3.376,1.3,9.709,0.138,0.06
South America,2009.0,389045327.0,18657030491340.8,10.4,15.727,429.12,166.947,66.805,25.99,2.749,2.699,183.305,-16.224,-47.508,630.559,245.316,82.073,31.93,-3.401,-22.858,1669.05,649.336,3.377,3.966,948.87,945.58,19.406,-0.819,-51.084,15898.829,1.3992000000000002,-2.848,-116.911,586.487,228.17,10251.521,3988.307,24.13,64.48,-4.556,-54.568,1143.199,321.788,125.19,2938.474,-5.636,-67.268,2894.93,1126.259,13.239,18.482,173.33,2.792,39.555,1872.783,1719.131,668.82,4813.792,70.731,30.278,4.378,65.826,2197.059,1844.027,717.41,5647.308,75.87,35.52,3.29,0.347,-1.042,-0.952,56.653,54.338,21.14,145.619,2.236,0.916,-0.567,-14.835,2599.791,182.627,71.05,6682.489,-0.711,-30.599,10981.061,4272.13,7.514,42.031,96.592,25.99,0.0,13.052,11.152,66.805,0.0,248.28,2.749,0.0,1.562,2430.514,6185.365,4.517,66.778,2140.406,1789.689,696.27,5501.688,73.634,34.604,-20.823,-0.0,0.001,0.026,0.01,0.002,0.001,0.0,9.899,0.345,4.083,3.727,1.45,10.495,0.153,0.066
South America,2010.0,393078326.0,18657030491340.8,10.175,16.986,467.931,183.933,95.732,37.63,3.746,2.826,203.235,23.011,56.451,767.701,301.767,93.34,36.69,0.442,2.868,1659.222,652.204,3.653,4.636,1004.51,1004.5,19.368,5.239,324.062,16560.129,1.3992000000000002,7.088,282.676,694.365,272.94,10865.475,4270.982,27.172,65.612,8.534,97.556,1240.755,410.681,161.43,3156.509,5.732,64.561,3029.473,1190.82,16.071,19.061,204.15,0.005,-11.394,1861.39,1703.35,669.55,4735.417,66.655,28.595,3.213,41.387,2238.446,1861.105,731.56,5694.656,72.828,34.388,0.01,0.001,2.806,1.232,57.885,55.282,21.73,147.26,2.163,0.889,4.949,128.669,2728.46,190.344,74.82,6941.264,0.411,17.546,10913.032,4289.676,7.448,41.916,127.866,37.63,0.0,32.377,31.274,95.732,0.0,325.295,3.746,0.0,1.964,2555.47,6509.428,3.222,40.155,2180.561,1805.823,709.83,5547.396,70.665,33.499,5251.982,0.031,0.032,0.025,0.01,0.08,0.001,0.0,80.874,3.257,7.34,6.716,2.64,18.673,0.263,0.113
South America,2011.0,397135158.0,18657030491340.8,-5.528,-10.167,437.549,173.766,95.559,37.95,3.646,2.56,192.617,5.585,16.855,802.299,318.621,99.639,39.57,14.095,91.929,1873.753,744.133,3.801,4.694,1040.88,1040.98,19.288,4.268,277.817,17090.518,1.3992000000000002,4.123,176.095,666.977,264.88,11197.894,4447.077,25.445,65.521,3.89,48.271,1289.026,375.892,149.28,3245.811,4.571,54.427,3135.576,1245.247,14.34,18.992,200.51,6.207,103.482,1964.872,1794.931,712.83,4947.616,68.477,28.949,3.738,101.723,2340.168,1954.246,776.1,5892.625,74.555,34.479,-0.1,-0.01,1.501,0.511,58.395,55.548,22.06,147.042,2.119,0.86,4.067,110.97,2839.43,191.446,76.03,7149.783,0.882,37.832,10896.814,4327.508,7.304,41.835,134.111,37.95,0.0,4.883,6.244,95.559,0.0,337.695,3.646,0.0,1.976,2621.223,6787.245,3.793,101.212,2281.773,1898.699,754.04,5745.583,72.436,33.619,252.367,0.079,0.111,0.126,0.05,0.279,0.005,0.002,22.183,1.574,8.913,8.083,3.21,22.444,0.308,0.131
South America,2012.0,401166879.0,18657030491340.8,-1.875,-3.258,425.031,170.508,102.925,41.29,3.788,2.425,220.4,5.748,18.316,839.892,336.937,119.9,48.1,3.977,29.596,1928.698,773.73,4.412,4.792,1090.05,1090.11,19.263,3.603,244.516,17528.268,1.3992000000000002,6.182,274.913,806.572,323.57,11770.637,4721.99,29.682,67.152,7.313,94.26,1383.286,483.689,194.04,3448.155,5.09,63.386,3262.068,1308.634,17.8,19.672,240.26,-2.053,-52.004,1912.869,1736.559,696.65,4768.261,63.906,27.203,-0.996,-30.397,2309.771,1910.776,766.54,5757.631,70.318,32.848,-0.06,-0.006,1.727,0.649,59.044,55.937,22.44,147.181,2.059,0.84,5.717,162.337,3001.767,202.983,81.43,7482.59,-0.551,-23.845,10727.862,4303.663,7.47,42.689,150.531,41.29,0.0,12.244,16.42,102.925,0.0,375.233,3.788,0.0,2.141,2717.348,7031.761,-1.06,-31.046,2250.727,1854.839,744.1,5610.451,68.259,32.008,222.301,0.244,0.355,0.324,0.13,0.885,0.012,0.005,85.843,7.551,16.464,15.031,6.03,41.041,0.553,0.234
South America,2013.0,405147963.0,18657030491340.8,16.075,27.409,488.506,197.917,114.279,46.3,4.071,2.756,246.32,8.614,29.022,903.273,365.959,154.66,62.66,-1.796,-13.899,1875.44,759.831,5.509,5.096,1137.35,1137.38,19.447,2.128,149.649,17725.4,1.3992000000000002,3.605,170.212,935.14,378.87,12075.1,4892.202,33.311,68.123,3.639,50.34,1433.626,565.991,229.31,3538.524,2.548,33.347,3312.321,1341.98,20.161,19.963,280.16,-3.185,-72.074,1840.794,1684.15,682.33,4543.511,59.991,25.633,1.382,-20.564,2289.207,1872.18,758.51,5650.299,66.689,31.877,-0.03,-0.003,-3.492,-2.405,56.639,53.462,21.66,139.798,1.904,0.789,3.027,90.85,3092.617,214.49,86.9,7633.302,0.222,9.547,10646.013,4313.21,7.64,43.064,171.491,46.3,0.0,13.924,20.96,114.279,0.0,423.28,4.071,0.0,2.388,2807.32,7181.41,1.501,-18.158,2232.569,1818.718,736.85,5510.502,64.785,31.088,115.623,0.406,0.761,0.691,0.28,1.878,0.025,0.011,32.021,5.141,21.605,19.598,7.94,53.327,0.698,0.301
South America,2014.0,409128901.0,18657030491340.8,9.651,19.101,530.44,217.018,130.717,53.48,4.711,2.983,260.16,4.661,17.058,936.178,383.017,155.428,63.59,4.944,37.564,1949.005,797.394,5.602,5.264,1135.19,1135.11,19.095,1.317,94.599,17784.146,1.3992000000000002,2.087,102.096,981.94,401.74,12207.15,4994.298,35.392,68.641,3.53,50.611,1484.237,596.438,244.02,3627.798,2.269,30.445,3354.505,1372.425,21.497,20.399,295.31,-2.888,-63.872,1776.922,1570.899,642.7,4343.184,56.62,24.422,1.306,-7.497,2281.711,1792.516,733.37,5576.997,64.608,31.359,0.08,0.007,-3.529,-2.326,54.313,51.06,20.89,132.752,1.84,0.746,1.113,34.427,3127.044,230.074,94.13,7643.175,3.649,157.4,10927.144,4470.61,8.293,42.977,189.279,53.48,0.0,10.372,17.788,130.717,0.0,462.639,4.711,0.0,2.601,2774.456,7276.008,1.418,-5.171,2227.398,1741.456,712.48,5444.244,62.767,30.613,176.347,1.329,2.09,1.931,0.79,5.107,0.07,0.029,95.98,20.483,42.089,37.91,15.51,102.874,1.366,0.578
South America,2015.0,413134461.0,18657030491340.8,15.808,34.306,608.335,251.324,136.88,56.55,4.873,3.493,259.807,-1.965,-7.525,908.886,375.492,157.189,64.94,-4.903,-39.093,1835.482,758.301,5.596,5.218,1160.41,1160.44,19.704,-1.099,-79.993,17418.096,1.3992000000000002,-2.137,-106.736,992.607,410.08,11830.438,4887.562,35.338,67.92,4.135,61.374,1545.61,607.792,251.1,3741.18,3.204,43.971,3428.413,1416.396,21.638,21.479,301.49,-2.527,-55.207,1721.715,1556.224,642.93,4167.445,55.404,23.926,3.611,26.743,2308.454,1816.261,750.36,5587.658,64.662,32.08,-0.03,-0.003,4.215,1.953,56.265,52.695,21.77,136.192,1.876,0.782,-5.135,-160.584,2966.459,227.626,94.04,7180.373,4.667,208.639,11326.213,4679.249,8.104,41.224,200.842,56.55,0.0,6.109,11.563,136.88,0.0,486.141,4.873,0.0,2.791,2808.867,7196.016,3.598,24.791,2252.188,1763.566,728.59,5451.466,62.786,31.298,136.799,2.829,4.918,4.454,1.84,11.905,0.159,0.068,75.411,31.3,73.389,66.008,27.27,177.639,2.35,1.02
South America,2016.0,417101806.0,18657030491340.8,-7.341,-18.449,558.317,232.875,138.719,57.86,4.978,3.255,244.621,-4.332,-16.266,861.243,359.226,159.961,66.72,4.082,30.957,1892.242,789.258,5.74,5.021,1162.31,1162.29,20.053,-0.586,-42.194,17151.26,1.3992000000000002,-2.168,-105.976,912.463,380.59,11463.834,4781.586,32.745,66.84,-0.685,-10.591,1535.02,569.501,237.54,3680.204,2.904,41.135,3494.425,1457.531,20.437,21.457,284.32,2.391,30.742,1752.457,1572.542,655.91,4201.509,56.433,24.497,1.602,63.781,2372.235,1874.123,781.7,5687.424,67.255,33.16,0.02,0.002,10.913,5.771,62.037,57.876,24.14,148.733,2.077,0.867,-2.667,-79.119,2887.341,183.001,76.33,6922.388,-4.649,-217.537,10696.938,4461.712,6.567,40.361,207.135,57.86,0.0,3.133,6.293,138.719,0.0,496.605,4.978,0.0,2.895,2786.586,7153.821,1.395,58.01,2310.198,1816.247,757.56,5538.691,65.178,32.293,72.888,3.535,8.453,7.624,3.18,20.266,0.274,0.118,49.789,35.889,109.278,97.362,40.61,261.994,3.494,1.528
